MNIST-1617224843,1617224855.062,0.98,0.0041,1.0,0.0006
MNIST-1617224843,1617224855.068,1.0,0.0004,1.0,0.0004
MNIST-1617224843,1617224855.076,1.0,0.0,0.97,0.005
MNIST-1617224843,1617224855.082,0.99,0.002,0.97,0.0023
MNIST-1617224843,1617224855.09,1.0,0.0004,1.0,0.001
MNIST-1617224843,1617224855.096,1.0,0.0004,1.0,0.0006
MNIST-1617224843,1617224855.104,1.0,0.0005,1.0,0.0007
MNIST-1617224843,1617224855.11,1.0,0.0,1.0,0.0011
MNIST-1617224843,1617224855.117,1.0,0.0006,1.0,0.0009
MNIST-1617224843,1617224855.124,1.0,0.0002,0.94,0.0098
MNIST-1617224843,1617224855.132,1.0,0.0004,1.0,0.0002
MNIST-1617224843,1617224855.139,1.0,0.0004,1.0,0.0004
MNIST-1617224843,1617224855.145,1.0,0.0,1.0,0.0001
MNIST-1617224843,1617224855.152,0.98,0.0022,1.0,0.0001
MNIST-1617224843,1617224855.159,0.99,0.001,1.0,0.0
MNIST-1617224843,1617224855.166,1.0,0.0007,1.0,0.0014
MNIST-1617224843,1617224855.173,0.98,0.0041,1.0,0.0
MNIST-1617224843,1617224855.18,1.0,0.0004,1.0,0.0006
MNIST-1617224843,1617224855.187,1.0,0.0001,1.0,0.0001
MNIST-1617224843,1617224855.194,0.99,0.0008,1.0,0.0
MNIST-1617224843,1617224855.201,0.97,0.0044,0.97,0.0069
MNIST-1617224843,1617224855.207,0.96,0.006,0.97,0.0027
MNIST-1617224843,1617224855.215,0.99,0.0009,1.0,0.0004
MNIST-1617224843,1617224855.221,0.99,0.0023,0.94,0.0052
MNIST-1617224843,1617224855.229,0.98,0.0015,1.0,0.0005
MNIST-1617224843,1617224855.236,0.97,0.004,1.0,0.0
MNIST-1617224843,1617224855.243,0.98,0.0026,1.0,0.0011
MNIST-1617224843,1617224855.249,0.97,0.0048,1.0,0.0
MNIST-1617224843,1617224855.257,0.98,0.0031,1.0,0.0001
MNIST-1617224843,1617224855.263,0.99,0.0011,1.0,0.0
MNIST-1617224843,1617224855.271,0.98,0.0031,1.0,0.0004
MNIST-1617224843,1617224855.277,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224855.284,1.0,0.0,1.0,0.0
MNIST-1617224843,1617224855.291,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224855.298,0.98,0.0043,1.0,0.0
MNIST-1617224843,1617224855.305,0.98,0.0027,0.97,0.0045
MNIST-1617224843,1617224855.312,0.99,0.001,0.97,0.0049
MNIST-1617224843,1617224855.318,0.99,0.0013,1.0,0.0009
MNIST-1617224843,1617224855.326,1.0,0.0006,0.94,0.0049
MNIST-1617224843,1617224855.332,0.99,0.0021,1.0,0.0
MNIST-1617224843,1617224855.339,1.0,0.0002,1.0,0.0002
MNIST-1617224843,1617224855.346,0.98,0.0024,1.0,0.0
MNIST-1617224843,1617224855.354,1.0,0.0005,0.97,0.005
MNIST-1617224843,1617224855.36,0.98,0.0037,1.0,0.0002
MNIST-1617224843,1617224855.367,0.97,0.003,1.0,0.0
MNIST-1617224843,1617224855.374,0.99,0.0017,1.0,0.0002
MNIST-1617224843,1617224855.381,0.98,0.0044,1.0,0.0
MNIST-1617224843,1617224855.388,1.0,0.0,1.0,0.0002
MNIST-1617224843,1617224855.396,0.98,0.0023,1.0,0.0001
MNIST-1617224843,1617224855.403,0.99,0.0015,1.0,0.0
MNIST-1617224843,1617224855.409,0.98,0.0013,1.0,0.0
MNIST-1617224843,1617224855.416,0.98,0.0027,0.97,0.006
MNIST-1617224843,1617224855.423,1.0,0.0,1.0,0.0027
MNIST-1617224843,1617224855.43,1.0,0.0008,0.97,0.0047
MNIST-1617224843,1617224855.437,0.98,0.0028,1.0,0.0
MNIST-1617224843,1617224855.444,0.99,0.0014,1.0,0.0
MNIST-1617224843,1617224855.451,1.0,0.0001,0.97,0.0065
MNIST-1617224843,1617224855.457,0.99,0.0018,1.0,0.0005
MNIST-1617224843,1617224855.465,0.99,0.001,1.0,0.0
MNIST-1617224843,1617224855.471,1.0,0.0001,1.0,0.0005
MNIST-1617224843,1617224855.478,0.99,0.0019,1.0,0.0001
MNIST-1617224843,1617224855.485,0.97,0.0041,1.0,0.0006
MNIST-1617224843,1617224855.492,0.99,0.0013,0.97,0.0071
MNIST-1617224843,1617224855.499,0.99,0.0012,1.0,0.0002
MNIST-1617224843,1617224855.506,0.99,0.0022,0.97,0.0039
MNIST-1617224843,1617224855.513,0.98,0.0036,1.0,0.0004
MNIST-1617224843,1617224855.52,0.99,0.0008,1.0,0.0002
MNIST-1617224843,1617224855.527,0.98,0.0037,1.0,0.0013
MNIST-1617224843,1617224855.534,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224855.541,1.0,0.0004,0.97,0.0029
MNIST-1617224843,1617224855.548,1.0,0.0005,1.0,0.0001
MNIST-1617224843,1617224855.555,1.0,0.0002,1.0,0.0004
MNIST-1617224843,1617224855.562,1.0,0.0006,1.0,0.0003
MNIST-1617224843,1617224855.568,0.97,0.0043,1.0,0.0
MNIST-1617224843,1617224855.576,1.0,0.0002,1.0,0.0024
MNIST-1617224843,1617224855.582,1.0,0.0002,1.0,0.0009
MNIST-1617224843,1617224855.589,1.0,0.0007,0.97,0.0063
MNIST-1617224843,1617224855.596,1.0,0.0002,1.0,0.0001
MNIST-1617224843,1617224855.603,0.99,0.0021,0.97,0.0076
MNIST-1617224843,1617224855.61,0.98,0.0021,1.0,0.0
MNIST-1617224843,1617224855.617,1.0,0.0001,1.0,0.0001
MNIST-1617224843,1617224855.624,0.97,0.0036,1.0,0.0
MNIST-1617224843,1617224855.631,0.98,0.0014,1.0,0.0
MNIST-1617224843,1617224855.638,0.99,0.0017,1.0,0.0005
MNIST-1617224843,1617224855.645,0.99,0.0022,1.0,0.0001
MNIST-1617224843,1617224855.652,0.99,0.0021,0.97,0.0058
MNIST-1617224843,1617224855.659,0.99,0.002,0.97,0.0027
MNIST-1617224843,1617224855.666,1.0,0.0006,1.0,0.0002
MNIST-1617224843,1617224855.673,0.98,0.0034,0.97,0.002
MNIST-1617224843,1617224855.679,0.99,0.0005,1.0,0.0
MNIST-1617224843,1617224855.687,0.99,0.0009,1.0,0.0
MNIST-1617224843,1617224855.693,0.99,0.0008,1.0,0.0
MNIST-1617224843,1617224855.701,1.0,0.0002,1.0,0.0004
MNIST-1617224843,1617224855.707,0.99,0.0008,1.0,0.0001
MNIST-1617224843,1617224855.714,0.99,0.0016,1.0,0.0001
MNIST-1617224843,1617224855.721,1.0,0.0001,1.0,0.0001
MNIST-1617224843,1617224855.728,0.99,0.0027,1.0,0.0
MNIST-1617224843,1617224855.735,0.99,0.0008,1.0,0.0
MNIST-1617224843,1617224855.742,1.0,0.0006,1.0,0.0012
MNIST-1617224843,1617224855.749,0.98,0.0035,1.0,0.0004
MNIST-1617224843,1617224855.756,0.99,0.001,1.0,0.0
MNIST-1617224843,1617224855.763,0.99,0.0013,1.0,0.0001
MNIST-1617224843,1617224855.77,1.0,0.0006,1.0,0.0001
MNIST-1617224843,1617224855.777,0.99,0.002,0.97,0.0062
MNIST-1617224843,1617224855.784,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224855.791,0.99,0.0024,1.0,0.0
MNIST-1617224843,1617224855.798,0.99,0.0015,0.97,0.002
MNIST-1617224843,1617224855.804,0.98,0.0031,1.0,0.0003
MNIST-1617224843,1617224855.812,1.0,0.0003,1.0,0.0009
MNIST-1617224843,1617224855.818,0.99,0.0017,0.97,0.0051
MNIST-1617224843,1617224855.826,0.99,0.0017,1.0,0.001
MNIST-1617224843,1617224855.832,0.98,0.0043,1.0,0.0
MNIST-1617224843,1617224855.84,0.97,0.0058,0.94,0.0056
MNIST-1617224843,1617224855.846,0.98,0.0016,0.97,0.002
MNIST-1617224843,1617224855.854,0.99,0.001,1.0,0.0
MNIST-1617224843,1617224855.861,0.98,0.0036,0.97,0.0021
MNIST-1617224843,1617224855.868,0.99,0.0024,1.0,0.0017
MNIST-1617224843,1617224855.874,0.99,0.0009,1.0,0.0001
MNIST-1617224843,1617224855.882,0.98,0.0031,1.0,0.0
MNIST-1617224843,1617224855.888,0.99,0.0022,1.0,0.0
MNIST-1617224843,1617224855.896,0.98,0.0018,1.0,0.0002
MNIST-1617224843,1617224855.902,0.99,0.0019,0.91,0.0135
MNIST-1617224843,1617224855.909,0.99,0.0029,1.0,0.0
MNIST-1617224843,1617224855.915,0.96,0.0048,1.0,0.0012
MNIST-1617224843,1617224855.923,1.0,0.0005,1.0,0.0001
MNIST-1617224843,1617224855.93,1.0,0.0008,1.0,0.0006
MNIST-1617224843,1617224855.937,0.99,0.0022,1.0,0.0
MNIST-1617224843,1617224855.943,0.98,0.0031,0.97,0.0049
MNIST-1617224843,1617224855.951,1.0,0.0,1.0,0.0001
MNIST-1617224843,1617224855.958,1.0,0.0014,0.97,0.0049
MNIST-1617224843,1617224855.965,0.99,0.0019,1.0,0.0008
MNIST-1617224843,1617224855.975,0.97,0.003,0.97,0.0021
MNIST-1617224843,1617224855.982,1.0,0.0004,1.0,0.0
MNIST-1617224843,1617224855.989,0.99,0.0014,0.97,0.0037
MNIST-1617224843,1617224855.996,0.99,0.0023,0.97,0.002
MNIST-1617224843,1617224856.003,1.0,0.0004,1.0,0.0015
MNIST-1617224843,1617224856.01,0.99,0.0024,1.0,0.0001
MNIST-1617224843,1617224856.017,0.99,0.0022,1.0,0.0009
MNIST-1617224843,1617224856.024,1.0,0.0003,1.0,0.0004
MNIST-1617224843,1617224856.031,0.98,0.0028,0.97,0.005
MNIST-1617224843,1617224856.038,0.98,0.0021,1.0,0.0
MNIST-1617224843,1617224856.045,0.98,0.003,1.0,0.0
MNIST-1617224843,1617224856.052,1.0,0.0003,1.0,0.0
MNIST-1617224843,1617224856.059,0.98,0.0035,1.0,0.0009
MNIST-1617224843,1617224856.066,1.0,0.0006,1.0,0.0
MNIST-1617224843,1617224856.075,1.0,0.0,0.97,0.0043
MNIST-1617224843,1617224856.082,1.0,0.0006,1.0,0.0004
MNIST-1617224843,1617224856.09,0.99,0.0022,0.94,0.0078
MNIST-1617224843,1617224856.096,1.0,0.0004,1.0,0.0
MNIST-1617224843,1617224856.103,0.99,0.0024,1.0,0.0
MNIST-1617224843,1617224856.11,1.0,0.0001,0.97,0.0069
MNIST-1617224843,1617224856.117,0.99,0.0015,1.0,0.0003
MNIST-1617224843,1617224856.124,0.99,0.0025,0.97,0.005
MNIST-1617224843,1617224856.131,0.98,0.0031,1.0,0.0003
MNIST-1617224843,1617224856.138,1.0,0.0,1.0,0.0
MNIST-1617224843,1617224856.145,1.0,0.0003,1.0,0.0
MNIST-1617224843,1617224856.152,1.0,0.0002,0.97,0.0036
MNIST-1617224843,1617224856.159,0.99,0.0012,1.0,0.0
MNIST-1617224843,1617224856.166,0.99,0.0017,1.0,0.0001
MNIST-1617224843,1617224856.173,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.18,1.0,0.001,1.0,0.0001
MNIST-1617224843,1617224856.187,0.97,0.0058,1.0,0.0013
MNIST-1617224843,1617224856.194,1.0,0.0005,1.0,0.0001
MNIST-1617224843,1617224856.201,1.0,0.0006,0.97,0.006
MNIST-1617224843,1617224856.208,0.99,0.0026,1.0,0.0007
MNIST-1617224843,1617224856.215,0.99,0.0015,1.0,0.0
MNIST-1617224843,1617224856.222,0.99,0.0024,0.97,0.005
MNIST-1617224843,1617224856.229,1.0,0.0005,1.0,0.0003
MNIST-1617224843,1617224856.236,0.98,0.0027,1.0,0.0003
MNIST-1617224843,1617224856.243,0.99,0.002,1.0,0.0001
MNIST-1617224843,1617224856.249,0.98,0.0037,1.0,0.0002
MNIST-1617224843,1617224856.256,0.99,0.0016,0.97,0.0022
MNIST-1617224843,1617224856.263,0.99,0.0026,1.0,0.0003
MNIST-1617224843,1617224856.271,0.99,0.0015,1.0,0.0005
MNIST-1617224843,1617224856.277,0.97,0.0039,1.0,0.0014
MNIST-1617224843,1617224856.287,0.99,0.0013,1.0,0.0
MNIST-1617224843,1617224856.295,1.0,0.0,1.0,0.0017
MNIST-1617224843,1617224856.301,0.99,0.0017,1.0,0.0003
MNIST-1617224843,1617224856.309,0.98,0.0013,1.0,0.0
MNIST-1617224843,1617224856.315,1.0,0.0002,1.0,0.0004
MNIST-1617224843,1617224856.323,0.99,0.0017,1.0,0.0
MNIST-1617224843,1617224856.329,0.99,0.0006,1.0,0.0015
MNIST-1617224843,1617224856.336,0.99,0.0015,0.94,0.0095
MNIST-1617224843,1617224856.343,0.97,0.0021,1.0,0.0
MNIST-1617224843,1617224856.35,0.99,0.0009,1.0,0.0001
MNIST-1617224843,1617224856.357,0.99,0.0007,1.0,0.0
MNIST-1617224843,1617224856.364,0.98,0.0043,1.0,0.0004
MNIST-1617224843,1617224856.371,1.0,0.0003,1.0,0.0002
MNIST-1617224843,1617224856.377,1.0,0.0,0.97,0.0023
MNIST-1617224843,1617224856.385,1.0,0.001,1.0,0.0001
MNIST-1617224843,1617224856.392,0.97,0.0051,1.0,0.0
MNIST-1617224843,1617224856.399,0.99,0.0012,1.0,0.0004
MNIST-1617224843,1617224856.405,1.0,0.0001,1.0,0.0002
MNIST-1617224843,1617224856.413,0.96,0.0047,1.0,0.0014
MNIST-1617224843,1617224856.419,0.99,0.0023,1.0,0.0002
MNIST-1617224843,1617224856.427,0.98,0.0031,0.97,0.0089
MNIST-1617224843,1617224856.433,1.0,0.0005,0.97,0.0027
MNIST-1617224843,1617224856.44,1.0,0.0005,0.97,0.0031
MNIST-1617224843,1617224856.445,1.0,0.0009,0.97,0.0028
MNIST-1617224843,1617224856.451,0.98,0.0027,1.0,0.0001
MNIST-1617224843,1617224856.457,1.0,0.0006,1.0,0.0
MNIST-1617224843,1617224856.464,0.97,0.0041,0.97,0.0045
MNIST-1617224843,1617224856.471,0.97,0.0041,1.0,0.0015
MNIST-1617224843,1617224856.478,0.99,0.0026,1.0,0.0
MNIST-1617224843,1617224856.484,0.99,0.0019,1.0,0.0008
MNIST-1617224843,1617224856.491,0.98,0.0027,1.0,0.0
MNIST-1617224843,1617224856.498,1.0,0.0,1.0,0.0001
MNIST-1617224843,1617224856.505,1.0,0.0001,1.0,0.0002
MNIST-1617224843,1617224856.512,1.0,0.0001,0.91,0.0151
MNIST-1617224843,1617224856.518,0.99,0.0007,1.0,0.0
MNIST-1617224843,1617224856.525,1.0,0.0005,0.97,0.0053
MNIST-1617224843,1617224856.532,0.98,0.0036,0.94,0.0066
MNIST-1617224843,1617224856.539,0.98,0.0018,0.97,0.0034
MNIST-1617224843,1617224856.546,0.99,0.0023,1.0,0.0026
MNIST-1617224843,1617224856.553,1.0,0.0004,1.0,0.0
MNIST-1617224843,1617224856.56,0.98,0.0026,0.97,0.0062
MNIST-1617224843,1617224856.567,0.99,0.0027,0.97,0.0031
MNIST-1617224843,1617224856.575,1.0,0.001,1.0,0.0001
MNIST-1617224843,1617224856.581,1.0,0.0002,0.97,0.0047
MNIST-1617224843,1617224856.589,0.98,0.0021,1.0,0.0
MNIST-1617224843,1617224856.595,1.0,0.0004,1.0,0.0001
MNIST-1617224843,1617224856.603,0.99,0.0026,1.0,0.0
MNIST-1617224843,1617224856.609,1.0,0.0001,1.0,0.0001
MNIST-1617224843,1617224856.616,0.97,0.0043,1.0,0.0
MNIST-1617224843,1617224856.623,0.97,0.0058,1.0,0.0014
MNIST-1617224843,1617224856.631,1.0,0.0002,0.97,0.0034
MNIST-1617224843,1617224856.637,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.645,1.0,0.0006,0.97,0.0058
MNIST-1617224843,1617224856.651,0.97,0.0044,1.0,0.0001
MNIST-1617224843,1617224856.659,0.96,0.0058,1.0,0.0
MNIST-1617224843,1617224856.665,0.98,0.0039,1.0,0.0
MNIST-1617224843,1617224856.672,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.679,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.686,0.99,0.0011,1.0,0.0
MNIST-1617224843,1617224856.692,1.0,0.0001,1.0,0.0003
MNIST-1617224843,1617224856.699,0.99,0.0024,1.0,0.0
MNIST-1617224843,1617224856.706,0.97,0.0035,1.0,0.0009
MNIST-1617224843,1617224856.712,0.99,0.0016,1.0,0.0002
MNIST-1617224843,1617224856.718,1.0,0.0002,1.0,0.0003
MNIST-1617224843,1617224856.726,0.99,0.0018,0.97,0.0032
MNIST-1617224843,1617224856.732,1.0,0.001,1.0,0.0
MNIST-1617224843,1617224856.739,1.0,0.0007,1.0,0.0002
MNIST-1617224843,1617224856.746,0.98,0.0034,1.0,0.0
MNIST-1617224843,1617224856.752,1.0,0.0002,1.0,0.0
MNIST-1617224843,1617224856.759,1.0,0.0001,1.0,0.0009
MNIST-1617224843,1617224856.765,1.0,0.0003,1.0,0.0001
MNIST-1617224843,1617224856.771,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224856.777,1.0,0.0003,1.0,0.0
MNIST-1617224843,1617224856.783,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.789,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.796,0.99,0.0021,1.0,0.0
MNIST-1617224843,1617224856.804,0.99,0.0021,1.0,0.0001
MNIST-1617224843,1617224856.81,0.97,0.0033,1.0,0.0
MNIST-1617224843,1617224856.817,0.98,0.0026,1.0,0.0008
MNIST-1617224843,1617224856.824,1.0,0.0001,1.0,0.0016
MNIST-1617224843,1617224856.83,1.0,0.0004,1.0,0.0001
MNIST-1617224843,1617224856.838,1.0,0.0001,0.97,0.0041
MNIST-1617224843,1617224856.844,0.99,0.0012,1.0,0.0013
MNIST-1617224843,1617224856.851,1.0,0.0004,1.0,0.0005
MNIST-1617224843,1617224856.858,1.0,0.0006,0.94,0.0071
MNIST-1617224843,1617224856.865,0.98,0.0031,0.97,0.0045
MNIST-1617224843,1617224856.871,0.98,0.0027,1.0,0.0
MNIST-1617224843,1617224856.878,0.99,0.0015,1.0,0.0002
MNIST-1617224843,1617224856.884,0.99,0.001,1.0,0.0
MNIST-1617224843,1617224856.892,1.0,0.0005,1.0,0.0001
MNIST-1617224843,1617224856.898,0.96,0.0067,0.97,0.0068
MNIST-1617224843,1617224856.906,0.99,0.0016,1.0,0.0008
MNIST-1617224843,1617224856.912,1.0,0.0006,0.97,0.0031
MNIST-1617224843,1617224856.919,1.0,0.0002,1.0,0.0003
MNIST-1617224843,1617224856.924,0.99,0.0016,1.0,0.0
MNIST-1617224843,1617224856.93,0.99,0.0012,1.0,0.0001
MNIST-1617224843,1617224856.936,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224856.944,0.99,0.0009,1.0,0.0015
MNIST-1617224843,1617224856.95,0.99,0.0023,1.0,0.0001
MNIST-1617224843,1617224856.957,1.0,0.0,1.0,0.0015
MNIST-1617224843,1617224856.964,0.99,0.0016,1.0,0.0006
MNIST-1617224843,1617224856.976,0.99,0.0012,1.0,0.0
MNIST-1617224843,1617224856.983,1.0,0.0,1.0,0.0
MNIST-1617224843,1617224856.989,0.99,0.0012,1.0,0.0
MNIST-1617224843,1617224856.997,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224857.003,1.0,0.0006,1.0,0.0011
MNIST-1617224843,1617224857.01,1.0,0.0007,0.97,0.0042
MNIST-1617224843,1617224857.016,0.98,0.0041,1.0,0.0
MNIST-1617224843,1617224857.024,0.99,0.0008,1.0,0.0016
MNIST-1617224843,1617224857.034,1.0,0.0003,0.97,0.0034
MNIST-1617224843,1617224857.041,0.98,0.0029,1.0,0.0
MNIST-1617224843,1617224857.047,1.0,0.0002,1.0,0.0006
MNIST-1617224843,1617224857.053,0.98,0.002,1.0,0.0016
MNIST-1617224843,1617224857.061,1.0,0.001,1.0,0.0001
MNIST-1617224843,1617224857.067,0.99,0.0021,0.97,0.0031
MNIST-1617224843,1617224857.074,0.98,0.0047,1.0,0.0012
MNIST-1617224843,1617224857.081,0.99,0.0018,1.0,0.0
MNIST-1617224843,1617224857.087,1.0,0.0,0.97,0.006
MNIST-1617224843,1617224857.094,0.96,0.0046,0.97,0.0019
MNIST-1617224843,1617224857.101,0.99,0.001,0.97,0.0027
MNIST-1617224843,1617224857.107,0.99,0.0018,1.0,0.0
MNIST-1617224843,1617224857.115,0.99,0.0008,0.94,0.0089
MNIST-1617224843,1617224857.121,1.0,0.0002,1.0,0.0
MNIST-1617224843,1617224857.129,1.0,0.0,1.0,0.0004
MNIST-1617224843,1617224857.135,0.98,0.0031,0.91,0.0077
MNIST-1617224843,1617224857.143,1.0,0.0008,1.0,0.0015
MNIST-1617224843,1617224857.149,0.96,0.0051,1.0,0.0
MNIST-1617224843,1617224857.156,0.98,0.0015,0.94,0.0078
MNIST-1617224843,1617224857.162,1.0,0.0003,1.0,0.0
MNIST-1617224843,1617224857.169,0.98,0.0032,0.97,0.0038
MNIST-1617224843,1617224857.175,1.0,0.0002,1.0,0.0001
MNIST-1617224843,1617224857.181,1.0,0.0002,1.0,0.0
MNIST-1617224843,1617224857.187,1.0,0.0004,1.0,0.0002
MNIST-1617224843,1617224857.193,1.0,0.0,0.97,0.0021
MNIST-1617224843,1617224857.201,0.99,0.0009,0.97,0.0032
MNIST-1617224843,1617224857.207,1.0,0.0008,0.97,0.0067
MNIST-1617224843,1617224857.214,1.0,0.0,0.94,0.0064
MNIST-1617224843,1617224857.22,1.0,0.0,1.0,0.0001
MNIST-1617224843,1617224857.227,0.98,0.0023,1.0,0.0
MNIST-1617224843,1617224857.234,1.0,0.0017,1.0,0.0006
MNIST-1617224843,1617224857.24,1.0,0.0003,0.97,0.0037
MNIST-1617224843,1617224857.248,1.0,0.0004,0.97,0.0021
MNIST-1617224843,1617224857.254,0.98,0.0031,0.97,0.005
MNIST-1617224843,1617224857.261,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224857.268,0.97,0.0044,1.0,0.0
MNIST-1617224843,1617224857.275,0.99,0.0024,1.0,0.0001
MNIST-1617224843,1617224857.282,1.0,0.0002,0.97,0.0042
MNIST-1617224843,1617224857.289,1.0,0.0008,1.0,0.0015
MNIST-1617224843,1617224857.295,1.0,0.0001,1.0,0.0006
MNIST-1617224843,1617224857.301,1.0,0.0003,0.97,0.0025
MNIST-1617224843,1617224857.307,1.0,0.0005,0.94,0.0104
MNIST-1617224843,1617224857.314,0.99,0.0007,1.0,0.0
MNIST-1617224843,1617224857.32,0.99,0.001,0.97,0.0049
MNIST-1617224843,1617224857.326,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224857.332,1.0,0.0005,1.0,0.0
MNIST-1617224843,1617224857.338,0.98,0.0018,1.0,0.0007
MNIST-1617224843,1617224857.346,0.99,0.0021,1.0,0.0
MNIST-1617224843,1617224857.352,0.99,0.0021,1.0,0.0
MNIST-1617224843,1617224857.359,1.0,0.0,0.97,0.004
MNIST-1617224843,1617224857.366,0.99,0.0012,1.0,0.0
MNIST-1617224843,1617224857.372,1.0,0.0002,1.0,0.0
MNIST-1617224843,1617224857.379,0.99,0.0013,1.0,0.0
MNIST-1617224843,1617224857.385,0.95,0.0063,1.0,0.0022
MNIST-1617224843,1617224857.391,0.99,0.0017,1.0,0.0
MNIST-1617224843,1617224857.399,0.99,0.0019,0.97,0.0076
MNIST-1617224843,1617224857.404,0.98,0.0028,0.97,0.0024
MNIST-1617224843,1617224857.41,1.0,0.0,0.97,0.0056
MNIST-1617224843,1617224857.416,1.0,0.0008,1.0,0.0014
MNIST-1617224843,1617224857.422,0.99,0.0019,0.97,0.0017
MNIST-1617224843,1617224857.429,0.97,0.0043,1.0,0.0003
MNIST-1617224843,1617224857.436,1.0,0.0001,0.97,0.0023
MNIST-1617224843,1617224857.442,0.98,0.0042,0.97,0.0072
MNIST-1617224843,1617224857.45,0.98,0.0033,1.0,0.0005
MNIST-1617224843,1617224857.456,1.0,0.0005,1.0,0.0
MNIST-1617224843,1617224857.464,0.99,0.0017,1.0,0.0
MNIST-1617224843,1617224857.47,0.99,0.0014,0.97,0.0051
MNIST-1617224843,1617224857.478,0.99,0.0016,1.0,0.0
MNIST-1617224843,1617224857.484,0.98,0.0042,0.97,0.0063
MNIST-1617224843,1617224857.492,1.0,0.0001,0.97,0.0063
MNIST-1617224843,1617224857.498,0.99,0.0021,0.97,0.0027
MNIST-1617224843,1617224857.505,0.99,0.0019,1.0,0.0
MNIST-1617224843,1617224857.512,0.99,0.002,1.0,0.0
MNIST-1617224843,1617224857.518,0.98,0.0036,1.0,0.0001
MNIST-1617224843,1617224857.526,0.97,0.0057,0.91,0.0083
MNIST-1617224843,1617224857.532,0.98,0.0027,0.97,0.0046
MNIST-1617224843,1617224857.539,1.0,0.0002,1.0,0.0001
MNIST-1617224843,1617224857.547,0.98,0.0043,0.97,0.0045
MNIST-1617224843,1617224857.553,0.98,0.0032,1.0,0.0001
MNIST-1617224843,1617224857.561,0.99,0.0021,1.0,0.0002
MNIST-1617224843,1617224857.567,0.98,0.0032,1.0,0.0001
MNIST-1617224843,1617224857.574,0.99,0.0014,1.0,0.0001
MNIST-1617224843,1617224857.58,1.0,0.0001,0.94,0.0085
MNIST-1617224843,1617224857.587,0.99,0.002,0.97,0.0061
MNIST-1617224843,1617224857.594,1.0,0.0005,1.0,0.0
MNIST-1617224843,1617224857.601,0.99,0.0022,1.0,0.0001
MNIST-1617224843,1617224857.607,0.97,0.0028,1.0,0.0001
MNIST-1617224843,1617224857.614,0.99,0.0008,1.0,0.0001
MNIST-1617224843,1617224857.62,0.98,0.0022,1.0,0.0009
MNIST-1617224843,1617224857.627,0.99,0.002,0.97,0.0046
MNIST-1617224843,1617224857.633,0.99,0.0012,1.0,0.0003
MNIST-1617224843,1617224857.639,1.0,0.0,1.0,0.0001
MNIST-1617224843,1617224857.645,0.99,0.0024,0.94,0.0088
MNIST-1617224843,1617224857.651,1.0,0.0,1.0,0.0005
MNIST-1617224843,1617224857.658,0.99,0.0023,0.97,0.0017
MNIST-1617224843,1617224857.665,1.0,0.0006,0.97,0.0028
MNIST-1617224843,1617224857.672,0.99,0.0023,1.0,0.0
MNIST-1617224843,1617224857.678,0.98,0.003,1.0,0.0007
MNIST-1617224843,1617224857.685,1.0,0.0004,1.0,0.0005
MNIST-1617224843,1617224857.692,1.0,0.0,1.0,0.0002
MNIST-1617224843,1617224857.7,1.0,0.0,0.97,0.0052
MNIST-1617224843,1617224857.706,1.0,0.0,1.0,0.0
MNIST-1617224843,1617224857.713,1.0,0.0009,1.0,0.0
MNIST-1617224843,1617224857.72,0.99,0.0016,0.97,0.0063
MNIST-1617224843,1617224857.727,0.98,0.0034,1.0,0.0001
MNIST-1617224843,1617224857.734,1.0,0.0002,1.0,0.0003
MNIST-1617224843,1617224857.741,0.97,0.0044,1.0,0.0001
MNIST-1617224843,1617224857.748,0.99,0.0013,1.0,0.0
MNIST-1617224843,1617224857.756,0.99,0.0021,0.97,0.0036
MNIST-1617224843,1617224857.762,0.99,0.001,1.0,0.0
MNIST-1617224843,1617224857.769,1.0,0.0001,1.0,0.0
MNIST-1617224843,1617224857.776,0.99,0.0014,1.0,0.0
MNIST-1617224843,1617224857.782,1.0,0.0001,0.97,0.0047
MNIST-1617224843,1617224857.79,1.0,0.0,1.0,0.0
MNIST-1617224843,1617224857.797,1.0,0.0002,1.0,0.0
MNIST-1617224843,1617224857.804,1.0,0.0002,0.94,0.0069
MNIST-1617224843,1617224857.81,0.99,0.0014,1.0,0.0001
MNIST-1617224843,1617224857.816,1.0,0.0002,0.94,0.0072
MNIST-1617224843,1617224857.824,0.99,0.0008,0.97,0.0063
MNIST-1617224843,1617224857.832,0.99,0.0025,1.0,0.0001
MNIST-1617224843,1617224857.839,0.98,0.0035,1.0,0.0
